zip,city,state,latitude,longitude,timezone,dst
62880,Saint Peter,IL,38.875494,-88.89365,-6,1
62881,Salem,IL,38.623789,-88.95361,-6,1
62882,Sandoval,IL,38.60823,-89.11963,-6,1
62883,Scheller,IL,38.164136,-89.11908,-6,1
62884,Sesser,IL,38.085829,-89.04697,-6,1
62885,Shobonier,IL,38.859515,-89.054,-6,1
62886,Sims,IL,38.374398,-88.53537,-6,1
62887,Springerton,IL,38.185822,-88.36923,-6,1
62888,Tamaroa,IL,38.127516,-89.22926,-6,1
62889,Texico,IL,38.455562,-88.8232,-6,1
62890,Thompsonville,IL,37.913984,-88.74922,-6,1
62891,Valier,IL,38.01492,-89.04226,-6,1
62892,Vernon,IL,38.804938,-89.08366,-6,1
62893,Walnut Hill,IL,38.469244,-89.03707,-6,1
62894,Waltonville,IL,38.212746,-89.03866,-6,1
62895,Wayne City,IL,38.34239,-88.58448,-6,1
62896,West Frankfort,IL,37.894496,-88.93037,-6,1
62897,Whittington,IL,38.084617,-88.92096,-6,1
62898,Woodlawn,IL,38.335675,-89.04867,-6,1
62899,Xenia,IL,38.661358,-88.64744,-6,1
62901,Carbondale,IL,37.707763,-89.19246,-6,1
62902,Carbondale,IL,37.758646,-89.415831,-6,1
62903,Carbondale,IL,37.758646,-89.415831,-6,1
62905,Alto Pass,IL,37.571235,-89.33462,-6,1
62906,Anna,IL,37.457806,-89.21408,-6,1
62907,Ava,IL,37.871546,-89.50721,-6,1
62908,Belknap,IL,37.308412,-88.88076,-6,1
62909,Boles,IL,37.44725,-88.876792,-6,1
62910,Brookport,IL,37.140282,-88.58186,-6,1
62912,Buncombe,IL,37.477639,-89.02992,-6,1
62913,Cache,IL,37.152775,-89.325581,-6,1
62914,Cairo,IL,37.025325,-89.18974,-6,1
62915,Cambria,IL,37.782057,-89.12184,-6,1
62916,Campbell Hill,IL,37.933269,-89.55501,-6,1
62917,Carrier Mills,IL,37.692923,-88.65284,-6,1
62918,Carterville,IL,37.766029,-89.08355,-6,1
62919,Cave In Rock,IL,37.495812,-88.16099,-6,1
62920,Cobden,IL,37.540571,-89.25489,-6,1
62921,Colp,IL,37.804876,-89.08118,-6,1
62922,Creal Springs,IL,37.613705,-88.83922,-6,1
62923,Cypress,IL,37.34,-89.03177,-6,1
62924,De Soto,IL,37.82526,-89.20301,-6,1
62926,Dongola,IL,37.363981,-89.15783,-6,1
62927,Dowell,IL,37.940448,-89.24091,-6,1
62928,Eddyville,IL,37.501552,-88.58141,-6,1
62930,Eldorado,IL,37.822259,-88.44456,-6,1
62931,Elizabethtown,IL,37.511139,-88.28284,-6,1
62932,Elkville,IL,37.907619,-89.23151,-6,1
62933,Energy,IL,37.774517,-89.02583,-6,1
62934,Equality,IL,37.716434,-88.37184,-6,1
62935,Galatia,IL,37.836537,-88.62298,-6,1
62938,Golconda,IL,37.374723,-88.52571,-6,1
62939,Goreville,IL,37.558235,-88.96661,-6,1
62940,Gorham,IL,37.727109,-89.47618,-6,1
62941,Grand Chain,IL,37.239385,-88.95184,-6,1
62942,Grand Tower,IL,37.629601,-89.48077,-6,1
62943,Grantsburg,IL,37.342538,-88.73381,-6,1
62944,Hamletsburg,IL,37.333591,-88.561428,-6,1
62946,Harrisburg,IL,37.725834,-88.54208,-6,1
62947,Herod,IL,37.567779,-88.39925,-6,1
62948,Herrin,IL,37.804014,-89.02702,-6,1
62949,Hurst,IL,37.835684,-89.14346,-6,1
62950,Jacob,IL,37.75858,-89.56055,-6,1
62951,Johnston City,IL,37.820724,-88.92647,-6,1
62952,Jonesboro,IL,37.42084,-89.31217,-6,1
62953,Joppa,IL,37.20812,-88.84304,-6,1
62954,Junction,IL,37.703552,-88.26498,-6,1
62955,Karbers Ridge,IL,37.500757,-88.238292,-6,1
62956,Karnak,IL,37.279433,-88.93959,-6,1
62957,McClure,IL,37.305331,-89.43066,-6,1
62958,Makanda,IL,37.612173,-89.17587,-6,1
62959,Marion,IL,37.724504,-88.92968,-6,1
62960,Metropolis,IL,37.18308,-88.73327,-6,1
62961,Millcreek,IL,37.340918,-89.254203,-6,1
62962,Miller City,IL,37.097546,-89.33547,-6,1
62963,Mound City,IL,37.08751,-89.16532,-6,1
62964,Mounds,IL,37.119739,-89.20174,-6,1
62965,Muddy,IL,37.801972,-88.548695,-6,1
62966,Murphysboro,IL,37.771806,-89.33971,-6,1
62967,New Burnside,IL,37.582136,-88.76394,-6,1
62969,Olive Branch,IL,37.159227,-89.34153,-6,1
62970,Olmsted,IL,37.199769,-89.10964,-6,1
62971,Oraville,IL,37.758646,-89.415831,-6,1
62972,Ozark,IL,37.548762,-88.74145,-6,1
62973,Perks,IL,37.311333,-89.083056,-6,1
62974,Pittsburg,IL,37.780592,-88.82344,-6,1
62975,Pomona,IL,37.618822,-89.3617,-6,1
62976,Pulaski,IL,37.214012,-89.21039,-6,1
62977,Raleigh,IL,37.844963,-88.54416,-6,1
62979,Ridgway,IL,37.796784,-88.24393,-6,1
62982,Rosiclare,IL,37.426076,-88.34815,-6,1
62983,Royalton,IL,37.884066,-89.11128,-6,1
62984,Shawneetown,IL,37.712847,-88.16553,-6,1
62985,Simpson,IL,37.458878,-88.69466,-6,1
62987,Stonefort,IL,37.635792,-88.67912,-6,1
62988,Tamms,IL,37.240381,-89.28271,-6,1
62990,Thebes,IL,37.223589,-89.42243,-6,1
62991,Tunnel Hill,IL,37.540479,-88.86601,-6,1
62992,Ullin,IL,37.272477,-89.17123,-6,1
62993,Unity,IL,37.150263,-89.27351,-6,1
62994,Vergennes,IL,37.901441,-89.33485,-6,1
62995,Vienna,IL,37.422815,-88.88016,-6,1
62996,Villa Ridge,IL,37.152714,-89.1632,-6,1
62997,Willisville,IL,37.983687,-89.5905,-6,1
62998,Wolf Lake,IL,37.508233,-89.43987,-6,1
62999,Zeigler,IL,37.8974,-89.05385,-6,1
